   n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, selection_cmp, selection_swaps, selection_time, heap_cmp, heap_swaps, heap_time
 963,              ,                ,               ,     15330,        2949,       5799,              ,                ,               ,    16126,       8706,      6817
 964,              ,                ,               ,     15375,        2941,       6385,              ,                ,               ,    16158,       8725,      6827
 965,              ,                ,               ,     15168,        2949,       6803,              ,                ,               ,    16208,       8738,      7836
 966,              ,                ,               ,     16122,        2896,       7867,              ,                ,               ,    16213,       8750,      7350
 967,              ,                ,               ,     15948,        2944,       6117,              ,                ,               ,    16242,       8742,      7458
 968,              ,                ,               ,     15744,        2949,       5905,              ,                ,               ,    16277,       8779,      8436
 969,              ,                ,               ,     15488,        2962,       6014,              ,                ,               ,    16268,       8760,      9062
 970,              ,                ,               ,     15155,        2981,       6688,              ,                ,               ,    16271,       8753,      8666
 971,              ,                ,               ,     15283,        2981,       6967,              ,                ,               ,    16299,       8761,      8826
 972,              ,                ,               ,     15133,        3005,       6431,              ,                ,               ,    16337,       8816,      8209
 973,              ,                ,               ,     16653,        2991,       6642,              ,                ,               ,    16351,       8803,      7397
 974,              ,                ,               ,     15768,        2973,       7298,              ,                ,               ,    16364,       8816,      7258
 975,              ,                ,               ,     15701,        2966,       7048,              ,                ,               ,    16373,       8821,      7125
 976,              ,                ,               ,     15124,        3007,       7388,              ,                ,               ,    16408,       8824,      7027
 977,              ,                ,               ,     15469,        3000,       7168,              ,                ,               ,    16414,       8831,      7693
 978,              ,                ,               ,     15920,        3023,       6794,              ,                ,               ,    16476,       8865,      7836
 979,              ,                ,               ,     15765,        3053,       6491,              ,                ,               ,    16451,       8850,      7862
 980,              ,                ,               ,     16074,        2944,       6659,              ,                ,               ,    16477,       8888,      8183
 981,              ,                ,               ,     15667,        2970,       6059,              ,                ,               ,    16491,       8881,      8467
 982,              ,                ,               ,     16269,        2928,       6274,              ,                ,               ,    16510,       8894,      8432
 983,              ,                ,               ,     16327,        2953,       6605,              ,                ,               ,    16528,       8909,      9358
 984,              ,                ,               ,     16434,        3003,       6526,              ,                ,               ,    16534,       8896,      9129
 985,              ,                ,               ,     15267,        3005,       6503,              ,                ,               ,    16570,       8906,      8175
 986,              ,                ,               ,     15700,        3015,       6106,              ,                ,               ,    16593,       8911,      7609
 987,              ,                ,               ,     16965,        3009,       6881,              ,                ,               ,    16601,       8931,      7093
 988,              ,                ,               ,     15700,        3013,       6290,              ,                ,               ,    16639,       8949,      7135
 989,              ,                ,               ,     15755,        3032,       7092,              ,                ,               ,    16656,       8955,      7181
 990,              ,                ,               ,     16714,        2943,       7165,              ,                ,               ,    16663,       8956,      7281
 991,              ,                ,               ,     15820,        3016,       6820,              ,                ,               ,    16695,       8996,      7927
 992,              ,                ,               ,     16619,        2972,       6896,              ,                ,               ,    16728,       9009,      7351
 993,              ,                ,               ,     16808,        3001,       6746,              ,                ,               ,    16710,       8999,      8368
 994,              ,                ,               ,     16431,        3031,       9521,              ,                ,               ,    16747,       9022,      7513
 995,              ,                ,               ,     16144,        3021,       7051,              ,                ,               ,    16744,       9001,      7792
 996,              ,                ,               ,     16303,        3062,       7109,              ,                ,               ,    16789,       9032,      7997
 997,              ,                ,               ,     16296,        3060,       6101,              ,                ,               ,    16813,       9058,      9218
 998,              ,                ,               ,     15625,        3077,       5992,              ,                ,               ,    16835,       9076,      8443
 999,              ,                ,               ,     16643,        3058,       6462,              ,                ,               ,    16855,       9065,      8683
1000,              ,                ,               ,     16242,        3084,       6337,              ,                ,               ,    16869,       9081,      8304
