    n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, selection_cmp, selection_swaps, selection_time, heap_cmp, heap_swaps, heap_time
 3216,              ,                ,               ,     60873,       11207,      22523,              ,                ,               ,    65138,      34692,     27930
 3217,              ,                ,               ,     61542,       11047,      22998,              ,                ,               ,    65174,      34752,     27537
 3218,              ,                ,               ,     61161,       11024,      22724,              ,                ,               ,    65215,      34744,     27938
 3219,              ,                ,               ,     60929,       11148,      22795,              ,                ,               ,    65195,      34741,     27288
 3220,              ,                ,               ,     62580,       11106,      22715,              ,                ,               ,    65210,      34713,     30917
 3221,              ,                ,               ,     63293,       11173,      23571,              ,                ,               ,    65174,      34717,     27542
 3222,              ,                ,               ,     63135,       11055,      24140,              ,                ,               ,    65314,      34785,     27588
 3223,              ,                ,               ,     63120,       11064,      23197,              ,                ,               ,    65299,      34743,     28304
 3224,              ,                ,               ,     62619,       11084,      23570,              ,                ,               ,    65282,      34747,     27400
 3225,              ,                ,               ,     60522,       11133,      22109,              ,                ,               ,    65337,      34786,     28913
 3226,              ,                ,               ,     60378,       11197,      22936,              ,                ,               ,    65330,      34784,     27644
 3227,              ,                ,               ,     61582,       11216,      23026,              ,                ,               ,    65355,      34792,     28899
 3228,              ,                ,               ,     61889,       11228,      22963,              ,                ,               ,    65409,      34826,     27728
 3229,              ,                ,               ,     63764,       11132,      22627,              ,                ,               ,    65469,      34839,     27939
 3230,              ,                ,               ,     61147,       11187,      22550,              ,                ,               ,    65440,      34852,     30188
 3231,              ,                ,               ,     61029,       11147,      22814,              ,                ,               ,    65486,      34860,     27716
 3232,              ,                ,               ,     61417,       11296,      22237,              ,                ,               ,    65452,      34857,     28563
 3233,              ,                ,               ,     61378,       11198,      22517,              ,                ,               ,    65487,      34855,     28284
 3234,              ,                ,               ,     61784,       11280,      22555,              ,                ,               ,    65586,      34928,     27568
 3235,              ,                ,               ,     62481,       11063,      24184,              ,                ,               ,    65590,      34918,     27599
 3236,              ,                ,               ,     62791,       11225,      22905,              ,                ,               ,    65639,      34968,     27069
 3237,              ,                ,               ,     63780,       11153,      23566,              ,                ,               ,    65621,      34930,     27987
 3238,              ,                ,               ,     63369,       11208,      23317,              ,                ,               ,    65632,      34958,     27117
 3239,              ,                ,               ,     63199,       11250,      23383,              ,                ,               ,    65619,      34909,     29132
 3240,              ,                ,               ,     62233,       11240,      23622,              ,                ,               ,    65738,      35031,     27901
 3241,              ,                ,               ,     62884,       11229,      23549,              ,                ,               ,    65706,      34971,     28772
 3242,              ,                ,               ,     63033,       11150,      22951,              ,                ,               ,    65740,      35018,     27453
 3243,              ,                ,               ,     61545,       11327,      22273,              ,                ,               ,    65770,      35027,     27959
 3244,              ,                ,               ,     60795,       11256,      22930,              ,                ,               ,    65780,      35015,     32912
 3245,              ,                ,               ,     62185,       11210,      23119,              ,                ,               ,    65795,      35025,     27322
 3246,              ,                ,               ,     61708,       11255,      24137,              ,                ,               ,    65874,      35088,     28190
 3247,              ,                ,               ,     64348,       11183,      23401,              ,                ,               ,    65846,      35090,     27683
 3248,              ,                ,               ,     64089,       11220,      23863,              ,                ,               ,    65860,      35089,     27434
 3249,              ,                ,               ,     62613,       11242,      23548,              ,                ,               ,    65926,      35111,     27743
 3250,              ,                ,               ,     61597,       11238,      22238,              ,                ,               ,    65962,      35132,     27954
 3251,              ,                ,               ,     64123,       11238,      23224,              ,                ,               ,    65980,      35148,     27953
 3252,              ,                ,               ,     62198,       11393,      22793,              ,                ,               ,    65980,      35144,     28242
 3253,              ,                ,               ,     62387,       11303,      22946,              ,                ,               ,    66022,      35174,     28431
 3254,              ,                ,               ,     62187,       11278,      23437,              ,                ,               ,    66034,      35174,     28569
 3255,              ,                ,               ,     61432,       11347,      22112,              ,                ,               ,    66076,      35193,     27211
 3256,              ,                ,               ,     62660,       11262,      23011,              ,                ,               ,    66086,      35204,     28371
 3257,              ,                ,               ,     61289,       11279,      22344,              ,                ,               ,    66089,      35201,     27527
 3258,              ,                ,               ,     61561,       11279,      23106,              ,                ,               ,    66157,      35218,     27834
 3259,              ,                ,               ,     61853,       11274,      23234,              ,                ,               ,    66096,      35191,     27749
 3260,              ,                ,               ,     62053,       11327,      23385,              ,                ,               ,    66148,      35213,     28880
 3261,              ,                ,               ,     63827,       11239,      23605,              ,                ,               ,    66244,      35270,     28515
 3262,              ,                ,               ,     60176,       11375,      22339,              ,                ,               ,    66273,      35291,     28649
 3263,              ,                ,               ,     63876,       11287,      23136,              ,                ,               ,    66246,      35268,     28248
 3264,              ,                ,               ,     62611,       11325,      23217,              ,                ,               ,    66224,      35250,     28433
 3265,              ,                ,               ,     64127,       11254,      23914,              ,                ,               ,    66289,      35298,     28930
 3266,              ,                ,               ,     61576,       11295,      22741,              ,                ,               ,    66325,      35325,     27523
 3267,              ,                ,               ,     62243,       11335,      22695,              ,                ,               ,    66327,      35314,     27619
 3268,              ,                ,               ,     61316,       11333,      22937,              ,                ,               ,    66309,      35315,     27657
 3269,              ,                ,               ,     64316,       11292,      23643,              ,                ,               ,    66394,      35356,     28077
 3270,              ,                ,               ,     64838,       11209,      23470,              ,                ,               ,    66412,      35345,     28031
 3271,              ,                ,               ,     63867,       11171,      23505,              ,                ,               ,    66429,      35410,     29252
 3272,              ,                ,               ,     63029,       11335,      23943,              ,                ,               ,    66447,      35422,     27660
 3273,              ,                ,               ,     63657,       11298,      24081,              ,                ,               ,    66479,      35400,     27842
 3274,              ,                ,               ,     64088,       11236,      23651,              ,                ,               ,    66552,      35448,     27791
 3275,              ,                ,               ,     64941,       11267,      23675,              ,                ,               ,    66505,      35431,     27909
 3276,              ,                ,               ,     65911,       11216,      24656,              ,                ,               ,    66504,      35382,     27547
 3277,              ,                ,               ,     63306,       11318,      23343,              ,                ,               ,    66519,      35404,     28276
 3278,              ,                ,               ,     65687,       11300,      24075,              ,                ,               ,    66605,      35487,     28068
 3279,              ,                ,               ,     62076,       11354,      23024,              ,                ,               ,    66633,      35504,     28806
 3280,              ,                ,               ,     62812,       11355,      23142,              ,                ,               ,    66625,      35479,     27788
 3281,              ,                ,               ,     61242,       11346,      22742,              ,                ,               ,    66614,      35460,     28146
 3282,              ,                ,               ,     62802,       11459,      24444,              ,                ,               ,    66681,      35507,     28040
 3283,              ,                ,               ,     62439,       11425,      22932,              ,                ,               ,    66652,      35461,     28598
 3284,              ,                ,               ,     62274,       11339,      23728,              ,                ,               ,    66714,      35502,     27884
 3285,              ,                ,               ,     64082,       11286,      24873,              ,                ,               ,    66782,      35552,     28414
 3286,              ,                ,               ,     64460,       11301,      23315,              ,                ,               ,    66836,      35583,     29440
 3287,              ,                ,               ,     61816,       11404,      23154,              ,                ,               ,    66787,      35600,     28777
 3288,              ,                ,               ,     64067,       11292,      23480,              ,                ,               ,    66868,      35621,     27737
 3289,              ,                ,               ,     65491,       11315,      23965,              ,                ,               ,    66856,      35611,     29441
 3290,              ,                ,               ,     61796,       11391,      22956,              ,                ,               ,    66893,      35608,     28550
 3291,              ,                ,               ,     65673,       11292,      23694,              ,                ,               ,    66927,      35640,     28288
 3292,              ,                ,               ,     65357,       11380,      24410,              ,                ,               ,    66894,      35608,     27787
 3293,              ,                ,               ,     66067,       11360,      23755,              ,                ,               ,    66923,      35608,     27959
 3294,              ,                ,               ,     64702,       11394,      23633,              ,                ,               ,    66970,      35662,     27526
 3295,              ,                ,               ,     64321,       11289,      23463,              ,                ,               ,    66994,      35665,     29449
 3296,              ,                ,               ,     63058,       11374,      23145,              ,                ,               ,    66991,      35676,     28246
 3297,              ,                ,               ,     62314,       11405,      23048,              ,                ,               ,    66999,      35667,     28535
 3298,              ,                ,               ,     61944,       11421,      23224,              ,                ,               ,    67014,      35682,     28388
 3299,              ,                ,               ,     63563,       11343,      23739,              ,                ,               ,    67082,      35754,     28267
 3300,              ,                ,               ,     64258,       11381,      23456,              ,                ,               ,    67086,      35759,     29713
 3301,              ,                ,               ,     62405,       11502,      23758,              ,                ,               ,    67094,      35707,     29508
 3302,              ,                ,               ,     62793,       11538,      23886,              ,                ,               ,    67118,      35757,     30240
 3303,              ,                ,               ,     64379,       11505,      24972,              ,                ,               ,    67192,      35789,     29060
 3304,              ,                ,               ,     63237,       11453,      24116,              ,                ,               ,    67203,      35810,     28225
 3305,              ,                ,               ,     64629,       11327,      23919,              ,                ,               ,    67224,      35759,     28166
 3306,              ,                ,               ,     64636,       11409,      24013,              ,                ,               ,    67239,      35826,     29284
 3307,              ,                ,               ,     63792,       11430,      23598,              ,                ,               ,    67278,      35828,     28775
 3308,              ,                ,               ,     62652,       11474,      23443,              ,                ,               ,    67302,      35835,     28946
 3309,              ,                ,               ,     63683,       11499,      23844,              ,                ,               ,    67272,      35798,     28427
 3310,              ,                ,               ,     64400,       11554,      24905,              ,                ,               ,    67361,      35857,     29010
 3311,              ,                ,               ,     63692,       11581,      23611,              ,                ,               ,    67387,      35895,     28148
 3312,              ,                ,               ,     66718,       11382,      24428,              ,                ,               ,    67419,      35905,     28537
 3313,              ,                ,               ,     66748,       11404,      28157,              ,                ,               ,    67325,      35851,     28821
 3314,              ,                ,               ,     64055,       11519,      24440,              ,                ,               ,    67438,      35934,     28677
 3315,              ,                ,               ,     64885,       11492,      24313,              ,                ,               ,    67425,      35889,     28783
 3316,              ,                ,               ,     62568,       11539,      23470,              ,                ,               ,    67470,      35925,     28736
 3317,              ,                ,               ,     64806,       11477,      23969,              ,                ,               ,    67491,      35920,     29195
 3318,              ,                ,               ,     66267,       11382,      24127,              ,                ,               ,    67508,      35938,     30322
 3319,              ,                ,               ,     65410,       11401,      24376,              ,                ,               ,    67537,      35909,     28906
 3320,              ,                ,               ,     63580,       11603,      23792,              ,                ,               ,    67569,      35994,     28586
 3321,              ,                ,               ,     65599,       11502,      24349,              ,                ,               ,    67627,      36037,     28556
 3322,              ,                ,               ,     63750,       11508,      24838,              ,                ,               ,    67630,      36030,     29747
 3323,              ,                ,               ,     63931,       11463,      23546,              ,                ,               ,    67614,      35993,     28611
 3324,              ,                ,               ,     66387,       11458,      24202,              ,                ,               ,    67640,      36004,     28427
 3325,              ,                ,               ,     62666,       11643,      23783,              ,                ,               ,    67628,      36003,     28317
 3326,              ,                ,               ,     64058,       11571,      24207,              ,                ,               ,    67695,      36038,     28845
 3327,              ,                ,               ,     64605,       11528,      25993,              ,                ,               ,    67742,      36043,     28627
 3328,              ,                ,               ,     64351,       11569,      24174,              ,                ,               ,    67746,      36058,     29817
 3329,              ,                ,               ,     64420,       11514,      25104,              ,                ,               ,    67790,      36076,     28538
 3330,              ,                ,               ,     62159,       11723,      23677,              ,                ,               ,    67808,      36096,     30125
 3331,              ,                ,               ,     65883,       11561,      24496,              ,                ,               ,    67807,      36126,     29991
 3332,              ,                ,               ,     64634,       11525,      24151,              ,                ,               ,    67816,      36108,     28795
 3333,              ,                ,               ,     64611,       11601,      24156,              ,                ,               ,    67867,      36149,     28458
 3334,              ,                ,               ,     64763,       11452,      23985,              ,                ,               ,    67858,      36101,     28768
 3335,              ,                ,               ,     64395,       11576,      23487,              ,                ,               ,    67942,      36181,     28233
 3336,              ,                ,               ,     64451,       11630,      23925,              ,                ,               ,    67938,      36192,     29891
 3337,              ,                ,               ,     63770,       11590,      23258,              ,                ,               ,    68000,      36227,     28634
 3338,              ,                ,               ,     64123,       11593,      23360,              ,                ,               ,    67997,      36206,     29113
 3339,              ,                ,               ,     64820,       11538,      24080,              ,                ,               ,    68020,      36210,     29025
 3340,              ,                ,               ,     63533,       11544,      23593,              ,                ,               ,    68057,      36274,     29478
 3341,              ,                ,               ,     63050,       11586,      24363,              ,                ,               ,    68011,      36207,     28918
 3342,              ,                ,               ,     62476,       11717,      24484,              ,                ,               ,    68039,      36257,     28018
 3343,              ,                ,               ,     64138,       11639,      23670,              ,                ,               ,    68147,      36259,     29122
 3344,              ,                ,               ,     64758,       11556,      23496,              ,                ,               ,    68119,      36276,     28214
 3345,              ,                ,               ,     65379,       11628,      24242,              ,                ,               ,    68207,      36269,     28753
 3346,              ,                ,               ,     65171,       11578,      23690,              ,                ,               ,    68188,      36309,     28746
 3347,              ,                ,               ,     65718,       11599,      24124,              ,                ,               ,    68228,      36302,     29046
 3348,              ,                ,               ,     63814,       11697,      23658,              ,                ,               ,    68205,      36317,     28707
 3349,              ,                ,               ,     62612,       11721,      23507,              ,                ,               ,    68292,      36313,     28887
 3350,              ,                ,               ,     64239,       11701,      23565,              ,                ,               ,    68209,      36317,     28924
 3351,              ,                ,               ,     62283,       11755,      23534,              ,                ,               ,    68196,      36295,     28815
 3352,              ,                ,               ,     64700,       11713,      25676,              ,                ,               ,    68279,      36342,     37668
 3353,              ,                ,               ,     63675,       11701,      23955,              ,                ,               ,    68335,      36362,     28474
 3354,              ,                ,               ,     64301,       11651,      24135,              ,                ,               ,    68372,      36419,     31202
 3355,              ,                ,               ,     64065,       11686,      23329,              ,                ,               ,    68412,      36413,     29302
 3356,              ,                ,               ,     65833,       11666,      23907,              ,                ,               ,    68406,      36398,     29079
 3357,              ,                ,               ,     64483,       11677,      23805,              ,                ,               ,    68416,      36416,     28325
 3358,              ,                ,               ,     65141,       11693,      23980,              ,                ,               ,    68432,      36404,     29040
 3359,              ,                ,               ,     64440,       11744,      24110,              ,                ,               ,    68518,      36445,     29595
 3360,              ,                ,               ,     66040,       11610,      24769,              ,                ,               ,    68494,      36416,     28714
 3361,              ,                ,               ,     67369,       11615,      25038,              ,                ,               ,    68510,      36474,     29132
 3362,              ,                ,               ,     67462,       11521,      24305,              ,                ,               ,    68568,      36495,     29265
 3363,              ,                ,               ,     65335,       11617,      24330,              ,                ,               ,    68589,      36522,     28983
 3364,              ,                ,               ,     66162,       11528,      23795,              ,                ,               ,    68602,      36523,     29035
 3365,              ,                ,               ,     67381,       11565,      24872,              ,                ,               ,    68620,      36505,     30335
 3366,              ,                ,               ,     65225,       11684,      24417,              ,                ,               ,    68637,      36515,     28606
 3367,              ,                ,               ,     66159,       11602,      24387,              ,                ,               ,    68670,      36571,     29557
 3368,              ,                ,               ,     66502,       11705,      24619,              ,                ,               ,    68718,      36581,     28540
 3369,              ,                ,               ,     65688,       11668,      24062,              ,                ,               ,    68730,      36548,     28703
 3370,              ,                ,               ,     67253,       11576,      24536,              ,                ,               ,    68756,      36600,     29465
 3371,              ,                ,               ,     64535,       11747,      24227,              ,                ,               ,    68837,      36614,     29354
 3372,              ,                ,               ,     64591,       11771,      24072,              ,                ,               ,    68850,      36622,     31044
 3373,              ,                ,               ,     63706,       11798,      37388,              ,                ,               ,    68829,      36631,     50520
 3374,              ,                ,               ,     64942,       11837,      36521,              ,                ,               ,    68891,      36691,     29713
 3375,              ,                ,               ,     67138,       11578,      24726,              ,                ,               ,    68813,      36594,     29138
 3376,              ,                ,               ,     67225,       11610,      29694,              ,                ,               ,    68891,      36650,     30673
 3377,              ,                ,               ,     63978,       11840,      23850,              ,                ,               ,    68931,      36729,     28549
 3378,              ,                ,               ,     64258,       11783,      23596,              ,                ,               ,    68981,      36696,     28769
 3379,              ,                ,               ,     63630,       11897,      23348,              ,                ,               ,    68968,      36714,     29548
 3380,              ,                ,               ,     65633,       11730,      23785,              ,                ,               ,    68953,      36671,     29885
 3381,              ,                ,               ,     66999,       11747,      24766,              ,                ,               ,    69028,      36730,     29483
 3382,              ,                ,               ,     65624,       11799,      24202,              ,                ,               ,    69089,      36788,     29954
 3383,              ,                ,               ,     65885,       11739,      24393,              ,                ,               ,    69090,      36762,     29121
 3384,              ,                ,               ,     67508,       11716,      24680,              ,                ,               ,    69123,      36815,     30827
 3385,              ,                ,               ,     67777,       11751,      24484,              ,                ,               ,    69160,      36835,     28864
 3386,              ,                ,               ,     67064,       11681,      24417,              ,                ,               ,    69120,      36795,     29376
 3387,              ,                ,               ,     64723,       11789,      23575,              ,                ,               ,    69147,      36787,     30217
 3388,              ,                ,               ,     67866,       11732,      24988,              ,                ,               ,    69210,      36847,     29168
 3389,              ,                ,               ,     65613,       11838,      23696,              ,                ,               ,    69200,      36834,     31548
 3390,              ,                ,               ,     66751,       11740,      24607,              ,                ,               ,    69219,      36842,     29360
 3391,              ,                ,               ,     65152,       11802,      24699,              ,                ,               ,    69261,      36831,     29872
 3392,              ,                ,               ,     67132,       11688,      24150,              ,                ,               ,    69282,      36872,     29180
 3393,              ,                ,               ,     64205,       11906,      24177,              ,                ,               ,    69283,      36902,     29503
 3394,              ,                ,               ,     64166,       11873,      24305,              ,                ,               ,    69353,      36917,     30012
 3395,              ,                ,               ,     65065,       11828,      24218,              ,                ,               ,    69339,      36916,     29070
 3396,              ,                ,               ,     64777,       11850,      23705,              ,                ,               ,    69341,      36895,     29868
 3397,              ,                ,               ,     65267,       11873,      24119,              ,                ,               ,    69398,      36940,     30111
 3398,              ,                ,               ,     65564,       11739,      23679,              ,                ,               ,    69390,      36900,     29768
 3399,              ,                ,               ,     63749,       11907,      23755,              ,                ,               ,    69399,      36948,     29630
 3400,              ,                ,               ,     67370,       11752,      24574,              ,                ,               ,    69453,      36950,     29582
 3401,              ,                ,               ,     66618,       11851,      23998,              ,                ,               ,    69493,      37000,     32759
 3402,              ,                ,               ,     66675,       11826,      25463,              ,                ,               ,    69532,      37031,     30086
 3403,              ,                ,               ,     66600,       11828,      24696,              ,                ,               ,    69550,      37017,     29451
 3404,              ,                ,               ,     65827,       11801,      24028,              ,                ,               ,    69531,      37017,     30099
 3405,              ,                ,               ,     65768,       11755,      24281,              ,                ,               ,    69604,      37029,     29844
 3406,              ,                ,               ,     64451,       11981,      24109,              ,                ,               ,    69545,      37006,     28759
 3407,              ,                ,               ,     66225,       11849,      27082,              ,                ,               ,    69613,      37020,     29402
 3408,              ,                ,               ,     66247,       11868,      24606,              ,                ,               ,    69642,      37041,     29298
 3409,              ,                ,               ,     67019,       11769,      25182,              ,                ,               ,    69679,      37078,     30113
 3410,              ,                ,               ,     66286,       11859,      24005,              ,                ,               ,    69669,      37071,     29441
 3411,              ,                ,               ,     65329,       11862,      24050,              ,                ,               ,    69724,      37094,     29134
 3412,              ,                ,               ,     65467,       11881,      24715,              ,                ,               ,    69768,      37144,     29243
 3413,              ,                ,               ,     65754,       11933,      26088,              ,                ,               ,    69748,      37117,     29204
 3414,              ,                ,               ,     64514,       11882,      24580,              ,                ,               ,    69775,      37072,     29142
 3415,              ,                ,               ,     65951,       11934,      25781,              ,                ,               ,    69780,      37136,     29203
 3416,              ,                ,               ,     65662,       11880,      24342,              ,                ,               ,    69830,      37163,     29039
 3417,              ,                ,               ,     64237,       12043,      24149,              ,                ,               ,    69886,      37192,     29671
 3418,              ,                ,               ,     65736,       11881,      24282,              ,                ,               ,    69914,      37232,     34829
 3419,              ,                ,               ,     64103,       11988,      23689,              ,                ,               ,    69942,      37242,     31456
 3420,              ,                ,               ,     65650,       11933,      23871,              ,                ,               ,    69888,      37180,     29557
 3421,              ,                ,               ,     64446,       12045,      24381,              ,                ,               ,    69932,      37221,     29341
 3422,              ,                ,               ,     64189,       12019,      23788,              ,                ,               ,    69951,      37221,     29495
 3423,              ,                ,               ,     64730,       11998,      24372,              ,                ,               ,    69954,      37246,     29200
 3424,              ,                ,               ,     65182,       11916,      24676,              ,                ,               ,    69989,      37245,     31707
 3425,              ,                ,               ,     65849,       11894,      24650,              ,                ,               ,    70044,      37286,     29809
 3426,              ,                ,               ,     64694,       11969,      23902,              ,                ,               ,    70029,      37287,     29387
 3427,              ,                ,               ,     67743,       11865,      24764,              ,                ,               ,    70116,      37340,     29882
 3428,              ,                ,               ,     68395,       11846,      25085,              ,                ,               ,    70064,      37297,     28848
 3429,              ,                ,               ,     64688,       11895,      23912,              ,                ,               ,    70097,      37305,     29260
 3430,              ,                ,               ,     67196,       11904,      25057,              ,                ,               ,    70225,      37385,     30372
 3431,              ,                ,               ,     65811,       11961,      24477,              ,                ,               ,    70183,      37364,     29304
 3432,              ,                ,               ,     68763,       11759,      25315,              ,                ,               ,    70260,      37478,     30454
 3433,              ,                ,               ,     68649,       11832,      25672,              ,                ,               ,    70222,      37401,     29721
 3434,              ,                ,               ,     66653,       11920,      23968,              ,                ,               ,    70275,      37423,     30395
 3435,              ,                ,               ,     68023,       11895,      24975,              ,                ,               ,    70268,      37390,     30152
 3436,              ,                ,               ,     66585,       11988,      24526,              ,                ,               ,    70315,      37445,     29753
 3437,              ,                ,               ,     67134,       12005,      24351,              ,                ,               ,    70298,      37425,     30364
 3438,              ,                ,               ,     67335,       11935,      25386,              ,                ,               ,    70330,      37423,     29489
 3439,              ,                ,               ,     68016,       11989,      24802,              ,                ,               ,    70370,      37470,     29712
 3440,              ,                ,               ,     67638,       11947,      24835,              ,                ,               ,    70393,      37474,     29139
 3441,              ,                ,               ,     67852,       12057,      24303,              ,                ,               ,    70399,      37467,     29128
 3442,              ,                ,               ,     64991,       12110,      26606,              ,                ,               ,    70459,      37521,     29780
 3443,              ,                ,               ,     67139,       11978,      24784,              ,                ,               ,    70419,      37451,     29817
 3444,              ,                ,               ,     67372,       12008,      25525,              ,                ,               ,    70461,      37497,     29499
 3445,              ,                ,               ,     66971,       12041,      25736,              ,                ,               ,    70533,      37541,     30378
 3446,              ,                ,               ,     66927,       11988,      24047,              ,                ,               ,    70487,      37498,     30151
 3447,              ,                ,               ,     65708,       12009,      24065,              ,                ,               ,    70549,      37534,     29468
 3448,              ,                ,               ,     66772,       12071,      25041,              ,                ,               ,    70575,      37555,     30931
 3449,              ,                ,               ,     66244,       12062,      24413,              ,                ,               ,    70547,      37538,     29991
 3450,              ,                ,               ,     67397,       12050,      24847,              ,                ,               ,    70584,      37546,     30196
 3451,              ,                ,               ,     67851,       11997,      24748,              ,                ,               ,    70602,      37559,     29098
 3452,              ,                ,               ,     68116,       11891,      25170,              ,                ,               ,    70694,      37635,     30993
 3453,              ,                ,               ,     69360,       11926,      25920,              ,                ,               ,    70671,      37599,     29854
 3454,              ,                ,               ,     66134,       12055,      25696,              ,                ,               ,    70679,      37582,     29569
 3455,              ,                ,               ,     66154,       12032,      24111,              ,                ,               ,    70707,      37633,     30091
 3456,              ,                ,               ,     67438,       12004,      25018,              ,                ,               ,    70773,      37659,     30587
 3457,              ,                ,               ,     66030,       12048,      23911,              ,                ,               ,    70754,      37672,     29622
 3458,              ,                ,               ,     66818,       11963,      24547,              ,                ,               ,    70836,      37687,     29666
 3459,              ,                ,               ,     67696,       12046,      24602,              ,                ,               ,    70848,      37714,     31041
 3460,              ,                ,               ,     67729,       12127,      25217,              ,                ,               ,    70800,      37694,     29707
 3461,              ,                ,               ,     68288,       12102,      24766,              ,                ,               ,    70840,      37712,     30487
 3462,              ,                ,               ,     67404,       12066,      24707,              ,                ,               ,    70899,      37713,     30217
 3463,              ,                ,               ,     68023,       12045,      25336,              ,                ,               ,    70898,      37718,     30234
 3464,              ,                ,               ,     66369,       12037,      24631,              ,                ,               ,    70932,      37741,     29869
 3465,              ,                ,               ,     70002,       11906,      25840,              ,                ,               ,    70947,      37768,     30291
 3466,              ,                ,               ,     68062,       12012,      25385,              ,                ,               ,    70989,      37769,     31375
 3467,              ,                ,               ,     66937,       12067,      24999,              ,                ,               ,    71006,      37780,     30583
 3468,              ,                ,               ,     66145,       12070,      24252,              ,                ,               ,    71072,      37814,     29984
 3469,              ,                ,               ,     68317,       12013,      24708,              ,                ,               ,    71059,      37843,     29679
 3470,              ,                ,               ,     67785,       12021,      25075,              ,                ,               ,    71113,      37872,     29348
 3471,              ,                ,               ,     71533,       11958,      26584,              ,                ,               ,    71097,      37797,     29994
 3472,              ,                ,               ,     67413,       12102,      26225,              ,                ,               ,    71099,      37812,     34416
 3473,              ,                ,               ,     67791,       12164,      25671,              ,                ,               ,    71208,      37877,     30113
 3474,              ,                ,               ,     66404,       12134,      24770,              ,                ,               ,    71186,      37871,     30565
 3475,              ,                ,               ,     66174,       12228,      24811,              ,                ,               ,    71236,      37889,     30419
 3476,              ,                ,               ,     67739,       12049,      24922,              ,                ,               ,    71270,      37940,     32158
 3477,              ,                ,               ,     68423,       12036,      26158,              ,                ,               ,    71266,      37931,     30053
 3478,              ,                ,               ,     69191,       12084,      25312,              ,                ,               ,    71325,      37941,     29646
 3479,              ,                ,               ,     68451,       12088,      24869,              ,                ,               ,    71315,      37930,     29994
